frame,time_s,stretch_score,shear_score,bend_score
0,0.00000000,0,0,0
1,0.01666667,0.002902021238,0.00158785435,0.002173157795
2,0.03333333,0.005085802136,0.003097424279,0.01898551307
3,0.05000000,0.004193029392,0.003613118922,0.03983508748
4,0.06666667,0.005510990945,0.005792069449,0.0524514034
5,0.08333333,0.007628015054,0.007197497631,0.06577977954
6,0.10000000,0.007854096354,0.006902950133,0.07413086759
7,0.11666667,0.00699213767,0.006491510165,0.06828652897
8,0.13333333,0.005603730131,0.005237584723,0.05672836188
9,0.15000000,0.004821274548,0.00398644534,0.04400000242
10,0.16666667,0.004244206722,0.00313519176,0.03576631791
11,0.18333333,0.0037515738,0.002793213998,0.03101548605
12,0.20000000,0.003554219098,0.002850161226,0.029472204
13,0.21666667,0.003816450133,0.003302830297,0.0314290757
14,0.23333333,0.004162851006,0.003822345755,0.03663082408
15,0.25000000,0.004861810339,0.004292554552,0.0431618424
16,0.26666667,0.005771540527,0.004848757987,0.04971423907
17,0.28333333,0.006158052906,0.005199864559,0.05381322508
18,0.30000000,0.005777590931,0.005003317223,0.05457459001
19,0.31666667,0.005136720211,0.004516684258,0.05101260467
20,0.33333333,0.004668438364,0.004016672805,0.04533946728
21,0.35000000,0.004582199021,0.003671191626,0.03995404441
22,0.36666667,0.004735183959,0.003602430493,0.0380618599
23,0.38333333,0.004559714528,0.003704550884,0.03902377475
24,0.40000000,0.004159139218,0.00395723604,0.03896512857
25,0.41666667,0.004084070033,0.004183404829,0.03834923565
26,0.43333333,0.004461486199,0.004312051194,0.03939195938
27,0.45000000,0.005010498296,0.004360605272,0.04258749608
28,0.46666667,0.005432283356,0.004461375742,0.04790092337
29,0.48333333,0.005672347154,0.004636935439,0.05312839431
30,0.50000000,0.005853464146,0.004757502289,0.05483430899
31,0.51666667,0.005848523865,0.004649866703,0.05238457784
32,0.53333333,0.005574861868,0.004455916782,0.04835218944
33,0.55000000,0.005072330785,0.004391917121,0.04416368691
34,0.56666667,0.004494257681,0.004476133371,0.04006018489
35,0.58333333,0.004094146444,0.004491688782,0.03689528145
36,0.60000000,0.00402175009,0.004249724899,0.03518734577
37,0.61666667,0.004183530593,0.003879608754,0.03496774232
38,0.63333333,0.004421071043,0.003615600824,0.03607130588
39,0.65000000,0.004703027983,0.003589569336,0.03899288914
40,0.66666667,0.005042748215,0.003826773107,0.04357391789
41,0.68333333,0.005333821591,0.004163856331,0.04783352687
42,0.70000000,0.005496151308,0.004432276409,0.04975486334
43,0.71666667,0.005498881931,0.004565744433,0.0487617854
44,0.73333333,0.005259536525,0.00457801081,0.04568234052
45,0.75000000,0.004834740426,0.004492290637,0.04202756317
46,0.76666667,0.004487275934,0.004321334686,0.03878796575
47,0.78333333,0.004327318988,0.004037439051,0.03712352984
48,0.80000000,0.004309157592,0.003735290926,0.03721871019
49,0.81666667,0.004442350134,0.003630376255,0.03846221222
50,0.83333333,0.004738719621,0.003807644414,0.04079412645
51,0.85000000,0.005120668287,0.004181474963,0.04423718755
52,0.86666667,0.005441173666,0.004573909013,0.04786535986
53,0.88333333,0.005569558301,0.00481388438,0.04997762511
54,0.90000000,0.005467927901,0.004807116301,0.0494821416
55,0.91666667,0.005211786601,0.004554322892,0.04665018679
56,0.93333333,0.00491474004,0.004150615309,0.04243397324
57,0.95000000,0.004646741634,0.003716980109,0.03838264894
58,0.96666667,0.0044442046,0.003380711774,0.03561504532
59,0.98333333,0.004295501951,0.003236728833,0.03459637872
60,1.00000000,0.004262214064,0.003353267625,0.03505929723
61,1.01666667,0.004398812074,0.00372638239,0.03684767827
62,1.03333333,0.004680918007,0.004249312319,0.03978578206
63,1.05000000,0.005048238925,0.00472709818,0.04322683637
64,1.06666667,0.005373304435,0.004986166394,0.04634925416
65,1.08333333,0.005566297545,0.004994895257,0.04844010905
66,1.10000000,0.00559943637,0.004844976268,0.04923258155
67,1.11666667,0.005512543872,0.004665720899,0.04886732797
68,1.13333333,0.005365082692,0.004531986165,0.04782012428
69,1.15000000,0.005170814563,0.004452616068,0.04637085401
70,1.16666667,0.004950424718,0.004424603321,0.04453234344
71,1.18333333,0.004772293888,0.004479947314,0.04258598452
72,1.20000000,0.004700076232,0.004627999191,0.04117372193
73,1.21666667,0.004743769016,0.004855768511,0.0409683157
74,1.23333333,0.004883408183,0.005127392373,0.0420422613
75,1.25000000,0.00511079834,0.00538770711,0.04376150267
76,1.26666667,0.005389779485,0.005612631427,0.04572401271
77,1.28333333,0.005642054015,0.00577819893,0.04753045502
78,1.30000000,0.005807480704,0.005836040828,0.04863016489
79,1.31666667,0.005840130132,0.00576654643,0.04883555076
80,1.33333333,0.005756998462,0.005609561823,0.04824241608
81,1.35000000,0.005622790117,0.00542976912,0.04701368724
82,1.36666667,0.00548150411,0.005265287879,0.0456463137
83,1.38333333,0.005346976886,0.005105691838,0.04467713842
84,1.40000000,0.005233370972,0.004920294882,0.04414609558
85,1.41666667,0.005165574378,0.004748432304,0.04381542715
86,1.43333333,0.005189129541,0.004651523667,0.0435289592
87,1.45000000,0.005288958979,0.004622927227,0.04376880605
88,1.46666667,0.005379010724,0.004692887496,0.04502661741
89,1.48333333,0.005411043069,0.004945604977,0.04676636791
90,1.50000000,0.005430470788,0.005340654573,0.04803220792
91,1.51666667,0.005491509119,0.005708614225,0.04852964759
92,1.53333333,0.005574304095,0.006011346146,0.0482181555
93,1.55000000,0.005589176701,0.006270783286,0.0471818898
94,1.56666667,0.005513458027,0.006503241939,0.04564443313
95,1.58333333,0.005420853159,0.006740134995,0.04419255099
96,1.60000000,0.005381003798,0.007002271658,0.04341057623
97,1.61666667,0.00538048404,0.007229475382,0.04315718348
98,1.63333333,0.005426034182,0.007383476917,0.04361689363
99,1.65000000,0.005582864342,0.007639570574,0.04447665673
100,1.66666667,0.005792376328,0.007946135747,0.04547881986
101,1.68333333,0.005981760388,0.008114972943,0.0463199408
102,1.70000000,0.00613663027,0.008133663929,0.04711673379
103,1.71666667,0.006232335582,0.008104474277,0.04789856935
104,1.73333333,0.006263996798,0.008009303553,0.04867864768
105,1.75000000,0.006227590513,0.007834982777,0.04938835649
106,1.76666667,0.006117557105,0.007591715118,0.04961421281
107,1.78333333,0.006011210234,0.007278827561,0.04892945566
108,1.80000000,0.005962952409,0.006924591788,0.04769287192
109,1.81666667,0.005897747441,0.006560582277,0.04647716897
110,1.83333333,0.005743437075,0.006174384663,0.04527430627
111,1.85000000,0.005629216474,0.005807000317,0.04447846351
112,1.86666667,0.005624426447,0.005520201877,0.04466699196
113,1.88333333,0.005671536129,0.005289706834,0.04587801617
114,1.90000000,0.005681692298,0.005088967674,0.04735929367
115,1.91666667,0.00562009205,0.004916007624,0.04821788629
116,1.93333333,0.005490856952,0.004765243353,0.04795135245
117,1.95000000,0.005324510169,0.004650095511,0.04667913658
118,1.96666667,0.005164973993,0.004638708172,0.04512636237
119,1.98333333,0.005064085302,0.004786483567,0.04380100317
120,2.00000000,0.005040225727,0.005038525434,0.04294260683
121,2.01666667,0.005083005405,0.005357719185,0.04261620467
122,2.03333333,0.005147378062,0.005716623843,0.0428578163
123,2.05000000,0.005200722756,0.006053734807,0.04369190779
124,2.06666667,0.005264703566,0.006346818025,0.04496453316
125,2.08333333,0.005358230172,0.006586293347,0.04624053885
126,2.10000000,0.005476374156,0.006769659677,0.04713761962
127,2.11666667,0.005578391937,0.006902586268,0.04754476193
128,2.13333333,0.005618602463,0.007000951551,0.04747382837
129,2.15000000,0.005595906906,0.007116223101,0.04694273543
130,2.16666667,0.005549719414,0.007278032218,0.04598738982
131,2.18333333,0.005522484157,0.007464509283,0.04488000009
132,2.20000000,0.005540568738,0.007662426931,0.04391937842
133,2.21666667,0.005614706986,0.007869140934,0.04333302624
134,2.23333333,0.005725274743,0.00805985691,0.04344275218
135,2.25000000,0.005863562697,0.008201678579,0.04442664407
136,2.26666667,0.006027756566,0.008295085663,0.046092591
137,2.28333333,0.006193564025,0.008346853011,0.04802549989
138,2.30000000,0.006329292276,0.008343310081,0.04972511553
139,2.31666667,0.006416381323,0.008257938328,0.0507143971
140,2.33333333,0.006452079312,0.008095522949,0.05071506768
141,2.35000000,0.006418184317,0.007843083659,0.0497994268
142,2.36666667,0.006279664122,0.007492834256,0.04833667757
143,2.38333333,0.006054367613,0.007055277014,0.04678969583
144,2.40000000,0.005813251695,0.006570468734,0.04553406385
145,2.41666667,0.00559901819,0.006081046494,0.04469529925
146,2.43333333,0.005416278793,0.005591084245,0.04413155945
147,2.45000000,0.005267036141,0.005119354271,0.04358862547
148,2.46666667,0.005142178833,0.004701588138,0.04301131096
149,2.48333333,0.00503922885,0.004369211397,0.0424844411
150,2.50000000,0.004966631771,0.00416583065,0.04218346974
151,2.51666667,0.004957937912,0.004119711888,0.04216233491
152,2.53333333,0.005015737894,0.004203702495,0.0423637474
153,2.55000000,0.005076342586,0.004394646753,0.04287499385
154,2.56666667,0.005149537488,0.004647761819,0.04345996732
155,2.58333333,0.00525380142,0.004942293867,0.044067626
156,2.60000000,0.005330742282,0.00522383903,0.04487643243
157,2.61666667,0.005361902144,0.00549002958,0.04577311158
158,2.63333333,0.005378776221,0.005740451348,0.04651063883
