frame,time_s,stretch_score,shear_score,bend_score
0,0.00000000,0,0,0
1,0.01666667,0.003078483393,0.001563505621,0.0002511743939
2,0.03333333,0.008863670194,0.004658794807,0.002401496935
3,0.05000000,0.01479759548,0.008285618848,0.006591061517
4,0.06666667,0.0196161577,0.01181632557,0.01118477571
5,0.08333333,0.022801287,0.01434573117,0.01372706495
6,0.10000000,0.0235364194,0.01481367605,0.01370106576
7,0.11666667,0.02139528424,0.01352728768,0.01352280851
8,0.13333333,0.01743013037,0.01160695539,0.01191121261
9,0.15000000,0.01378369582,0.008827173644,0.008524933847
10,0.16666667,0.01084882768,0.005964876745,0.004888929207
11,0.18333333,0.008617008175,0.004337583859,0.002882724267
12,0.20000000,0.006937699221,0.003532206172,0.002208435919
13,0.21666667,0.006674281062,0.003797521869,0.003127439752
14,0.23333333,0.008959081325,0.005468825366,0.004854674364
15,0.25000000,0.01308420468,0.007997606483,0.006670525892
16,0.26666667,0.01704155595,0.01038749285,0.008853280416
17,0.28333333,0.0195556963,0.01209217144,0.01102102114
18,0.30000000,0.02028243604,0.01269322677,0.01208629214
19,0.31666667,0.01930726435,0.01193322425,0.01143775378
20,0.33333333,0.01678783079,0.01019720338,0.009651777198
21,0.35000000,0.01346915754,0.008125913318,0.007123111311
22,0.36666667,0.01024885263,0.006071552653,0.004988271266
23,0.38333333,0.008127579818,0.004776379304,0.004136171128
24,0.40000000,0.007902497654,0.004557018811,0.004010513882
25,0.41666667,0.009380858548,0.005121951281,0.004325943583
26,0.43333333,0.01192288697,0.006793262008,0.005780695088
27,0.45000000,0.01466793309,0.008815922174,0.007823086059
28,0.46666667,0.01705757362,0.01068272492,0.009702248358
29,0.48333333,0.01844806102,0.0118599763,0.01092197222
30,0.50000000,0.0186156825,0.01197810914,0.01096366944
31,0.51666667,0.01747934658,0.01103205155,0.009885785109
32,0.53333333,0.01523554789,0.009281143497,0.008235622828
33,0.55000000,0.0125355713,0.007277804,0.006573329084
34,0.56666667,0.01021868063,0.005716405296,0.005189334258
35,0.58333333,0.00903977874,0.004985885505,0.004261701874
36,0.60000000,0.009252383599,0.005170422718,0.004060297834
37,0.61666667,0.01054960366,0.006104897473,0.00487121516
38,0.63333333,0.01253347327,0.007515190116,0.006475377042
39,0.65000000,0.01480280131,0.009069471399,0.008292185433
40,0.66666667,0.01685381902,0.01036903781,0.009584037763
41,0.68333333,0.0180258672,0.01098971173,0.01008166522
42,0.70000000,0.01776947972,0.01089199882,0.009834008023
43,0.71666667,0.01618747209,0.01002521435,0.008964390022
44,0.73333333,0.0138740576,0.00863613875,0.007782788251
45,0.75000000,0.01169922561,0.007181216141,0.006449360306
46,0.76666667,0.01035577105,0.006081647298,0.005179209252
47,0.78333333,0.01001102924,0.005642046033,0.004540047335
48,0.80000000,0.01052224035,0.005886006699,0.004865848337
49,0.81666667,0.01174388655,0.006747643259,0.005900454151
50,0.83333333,0.01347857337,0.008027785637,0.007279279191
51,0.85000000,0.01530993832,0.009394430374,0.008469179606
52,0.86666667,0.01669495403,0.01037863882,0.009227558243
53,0.88333333,0.01709669708,0.01073507126,0.009510979749
54,0.90000000,0.01642029438,0.01032435868,0.009262449656
55,0.91666667,0.01500246136,0.009325579692,0.008459618541
56,0.93333333,0.01333380256,0.008064502081,0.007294304487
57,0.95000000,0.01185119956,0.006929037039,0.006150134987
58,0.96666667,0.01088356294,0.00620807266,0.005355689079
59,0.98333333,0.01066392196,0.00606013289,0.005134690577
60,1.00000000,0.01122164071,0.006526026576,0.005535843527
61,1.01666667,0.01240032722,0.00737405623,0.006464089219
62,1.03333333,0.01392054698,0.008377836939,0.007608015912
63,1.05000000,0.01539977748,0.009354044301,0.00853940261
64,1.06666667,0.01636373424,0.01005117956,0.009125383923
65,1.08333333,0.01648430812,0.01031654091,0.009262177012
66,1.10000000,0.01586336671,0.01017528783,0.009017461629
67,1.11666667,0.01488767754,0.009867957991,0.008393757095
68,1.13333333,0.01401528825,0.009588047937,0.007511427692
69,1.15000000,0.01339671279,0.009409694846,0.006698874049
70,1.16666667,0.01301831744,0.009265941223,0.006317380931
71,1.18333333,0.01290288423,0.009148578609,0.00641760476
72,1.20000000,0.0131332578,0.009061758978,0.006877177993
73,1.21666667,0.01377648866,0.009074046333,0.007484363422
74,1.23333333,0.01468462634,0.009219239933,0.008080844325
75,1.25000000,0.01547225076,0.009541194845,0.008617966546
76,1.26666667,0.01584937572,0.01004736752,0.009018385326
77,1.28333333,0.01582415901,0.01074885354,0.009071098511
78,1.30000000,0.0155686346,0.0116149817,0.008726315003
79,1.31666667,0.01531851542,0.01260335328,0.008052438076
80,1.33333333,0.0152885432,0.01362855432,0.007303534126
81,1.35000000,0.01549765872,0.01463761187,0.006778734737
82,1.36666667,0.01593138366,0.01558616004,0.006578370529
83,1.38333333,0.01653132727,0.01632791434,0.0066593613
84,1.40000000,0.01715763912,0.0167501257,0.007026733388
85,1.41666667,0.01765150274,0.0168087906,0.007624293951
86,1.43333333,0.01793987666,0.01643835903,0.008300882936
87,1.45000000,0.01796043496,0.01561661895,0.008869271987
88,1.46666667,0.01765130652,0.01439216282,0.009156806647
89,1.48333333,0.01690826748,0.01290433463,0.009151686082
90,1.50000000,0.01582652068,0.01125666378,0.00892666255
91,1.51666667,0.01463012702,0.009750477631,0.008560627431
92,1.53333333,0.01355772677,0.008814914593,0.008215392167
93,1.55000000,0.01282540646,0.008594403748,0.008057753147
94,1.56666667,0.0125841237,0.009009363535,0.008088006718
95,1.58333333,0.0128473006,0.009819145507,0.008349993658
96,1.60000000,0.01346300951,0.01077391082,0.008832263475
97,1.61666667,0.01432906138,0.01195497261,0.009176426352
98,1.63333333,0.01523840696,0.0131605848,0.009444976168
99,1.65000000,0.01590139115,0.01419040525,0.009677966018
100,1.66666667,0.01620110137,0.01487371957,0.009792690839
101,1.68333333,0.01616532916,0.015173899,0.009614446966
102,1.70000000,0.01587311049,0.0150649253,0.009180223123
103,1.71666667,0.01543714949,0.01468521174,0.008574826722
104,1.73333333,0.01494217116,0.0141929701,0.007978052482
105,1.75000000,0.01451876981,0.01375649076,0.007526158322
106,1.76666667,0.01430273835,0.01344847921,0.007275947919
107,1.78333333,0.01437398737,0.01332910702,0.007275081364
108,1.80000000,0.01471626146,0.01336583055,0.007487435926
109,1.81666667,0.01521515572,0.01340850158,0.007805041041
110,1.83333333,0.01568022629,0.01331928154,0.008128981167
111,1.85000000,0.01595316536,0.01305122744,0.008354136379
112,1.86666667,0.01598023933,0.01260513912,0.008355207407
113,1.88333333,0.01575003584,0.0120277611,0.00813051925
114,1.90000000,0.01529811457,0.01137833215,0.007754157629
115,1.91666667,0.01469244577,0.01074865487,0.007402935615
116,1.93333333,0.01410952045,0.01022852524,0.007127729057
117,1.95000000,0.01370843188,0.009862079579,0.006997965898
118,1.96666667,0.01356357663,0.00966624887,0.007099193862
119,1.98333333,0.01369297543,0.009584862992,0.007429807636
120,2.00000000,0.01405703202,0.009606926078,0.007908620883
121,2.01666667,0.01456551106,0.009724030607,0.008402258362
122,2.03333333,0.0150580479,0.00990143546,0.008827108004
123,2.05000000,0.0153523404,0.01005669661,0.009118450309
124,2.06666667,0.01532796442,0.01009483428,0.009304735643
125,2.08333333,0.01498907878,0.009959225725,0.009338694522
126,2.10000000,0.0144658227,0.009681257578,0.009215466727
127,2.11666667,0.013897544,0.009410470636,0.009003049989
128,2.13333333,0.01341534249,0.009331691033,0.008800419777
129,2.15000000,0.01314685028,0.009542488668,0.008708526208
130,2.16666667,0.01317878011,0.01008673667,0.008744334989
131,2.18333333,0.0135327207,0.01090127375,0.008875889535
132,2.20000000,0.01409610066,0.01183281394,0.009055438349
133,2.21666667,0.0146945668,0.01272730518,0.009259718855
134,2.23333333,0.0151947738,0.01345641836,0.00940806041
135,2.25000000,0.01552125585,0.01394124776,0.009443757607
136,2.26666667,0.01566105486,0.01419375957,0.009319540507
137,2.28333333,0.01562251554,0.01427328801,0.009035680542
138,2.30000000,0.01541811258,0.01425144504,0.008692749422
139,2.31666667,0.01514082011,0.01417639751,0.008328356396
140,2.33333333,0.01490187579,0.01407169524,0.008000777477
141,2.35000000,0.01478870666,0.01397001858,0.007745009752
142,2.36666667,0.01480300049,0.01385592371,0.007610377035
143,2.38333333,0.0149201828,0.01368143627,0.007627945918
144,2.40000000,0.01511487581,0.0134401352,0.007691265232
145,2.41666667,0.01533213588,0.01311482192,0.007738344152
146,2.43333333,0.01547528236,0.01273678554,0.007787502932
147,2.45000000,0.0154855434,0.01232064984,0.007791857602
148,2.46666667,0.01535047037,0.01188466818,0.007702109652
149,2.48333333,0.0150836003,0.01142916741,0.007581334303
150,2.50000000,0.01474469664,0.01097611345,0.007458728776
151,2.51666667,0.01442394576,0.0105518347,0.007386083174
152,2.53333333,0.01420580137,0.01017635134,0.007387196044
153,2.55000000,0.01412123179,0.009920602461,0.007483989083
154,2.56666667,0.01419662991,0.009761293924,0.007692276462
155,2.58333333,0.01439696107,0.009687517898,0.007948140488
156,2.60000000,0.01462092052,0.009671420123,0.008234171536
157,2.61666667,0.01476474837,0.00965792362,0.008508393963
158,2.63333333,0.01478274901,0.009604581482,0.008725155571
159,2.65000000,0.01467397494,0.009508835697,0.008843668145
160,2.66666667,0.01443388074,0.009388811978,0.008904824092
161,2.68333333,0.01414364438,0.009280472598,0.008918129433
162,2.70000000,0.01386186776,0.009274770533,0.008906916044
163,2.71666667,0.01367120892,0.009441563412,0.008915163008
164,2.73333333,0.01362693401,0.009828210839,0.008955177579
165,2.75000000,0.01375046278,0.01039583258,0.009013176057
166,2.76666667,0.01399836487,0.01107115487,0.009095999125
167,2.78333333,0.01429449485,0.01175977878,0.009181297586
168,2.80000000,0.01458691839,0.01239189249,0.009232374824
169,2.81666667,0.01483254633,0.01293234185,0.009220358837
170,2.83333333,0.01499529072,0.0133828982,0.009129767288
171,2.85000000,0.01506849786,0.01374621354,0.008980953591
172,2.86666667,0.0150763508,0.01402006094,0.008794076116
173,2.88333333,0.01505948817,0.01419570399,0.008575200726
174,2.90000000,0.01505431361,0.01430311243,0.008355980956
175,2.91666667,0.01506528508,0.01433370887,0.008177239663
176,2.93333333,0.01509670087,0.0142926374,0.008042854118
177,2.95000000,0.01517362461,0.01416353715,0.007947331081
178,2.96666667,0.01528001529,0.01393751769,0.007869655147
179,2.98333333,0.01537844733,0.01363507338,0.007810468435
180,3.00000000,0.01542020303,0.01327815011,0.007755254928
181,3.01666667,0.01537539447,0.01288792552,0.007689158971
182,3.03333333,0.01524179157,0.01248513066,0.007602257027
183,3.05000000,0.01504538619,0.01207696622,0.007508289627
184,3.06666667,0.01483250827,0.01166924929,0.007408171379
185,3.08333333,0.01462524761,0.01126574583,0.007329688847
186,3.10000000,0.01445357703,0.01086597064,0.007320355195
187,3.11666667,0.01434540295,0.01049521941,0.007389285919
188,3.13333333,0.01431392195,0.0101936004,0.007523513688
189,3.15000000,0.01435103689,0.009971115409,0.007716178661
190,3.16666667,0.0144267792,0.009818057427,0.007950684309
191,3.18333333,0.01451019924,0.009700810203,0.008186741775
192,3.20000000,0.01454867716,0.009582437931,0.008398351196
193,3.21666667,0.01450056236,0.009466796134,0.008589910218
