frame,time_s,stretch_score,shear_score,bend_score
0,0.00000000,0,0,0
1,0.01666667,0.002886787204,0.001590802099,0.003929816714
2,0.03333333,0.00470707209,0.002974779406,0.04346226978
3,0.05000000,0.003547894483,0.00343880221,0.09789325252
4,0.06666667,0.004876279723,0.005263347816,0.1264983688
5,0.08333333,0.007481931293,0.007115060498,0.1491116065
6,0.10000000,0.008252748174,0.007658255925,0.177131371
7,0.11666667,0.006041816261,0.005840872287,0.1977288244
8,0.13333333,0.003872187101,0.004516205816,0.207540212
9,0.15000000,0.003861754041,0.004247296262,0.2030375515
10,0.16666667,0.004841287259,0.004426841637,0.1938129009
11,0.18333333,0.005104271695,0.004527910943,0.1867666185
12,0.20000000,0.005245784929,0.004325334809,0.1846191207
13,0.21666667,0.005145426483,0.004271422365,0.1816948127
14,0.23333333,0.004731849171,0.003942445193,0.1797362971
15,0.25000000,0.004552659891,0.003885964483,0.1770707867
16,0.26666667,0.004614580523,0.004001366461,0.1763739479
17,0.28333333,0.004795517932,0.004043071304,0.1781315784
18,0.30000000,0.004892186683,0.004042885487,0.1800088662
19,0.31666667,0.004697998111,0.004102674276,0.1823157352
20,0.33333333,0.004896252857,0.004036290479,0.1802424717
21,0.35000000,0.005517424229,0.004102826636,0.1782667526
22,0.36666667,0.005836807754,0.004294312266,0.1796395638
23,0.38333333,0.005649014991,0.00449020365,0.1803171934
24,0.40000000,0.005237696369,0.004578836842,0.1799346676
25,0.41666667,0.004884812833,0.004383920838,0.1790837732
26,0.43333333,0.004759024662,0.004520950839,0.1774954207
27,0.45000000,0.004703630474,0.004727202917,0.1769497725
28,0.46666667,0.004857021213,0.004623102383,0.1763147609
29,0.48333333,0.005030265738,0.004260472158,0.1763148935
30,0.50000000,0.005171148326,0.004142953194,0.1770311766
31,0.51666667,0.00537066623,0.004237068766,0.1739410647
32,0.53333333,0.0054327555,0.004359914293,0.1690686265
33,0.55000000,0.005231665899,0.004431328336,0.1658527165
34,0.56666667,0.004956786767,0.004631521871,0.1632919102
35,0.58333333,0.004940155942,0.004650829578,0.1588656599
36,0.60000000,0.005061066436,0.004694573549,0.1539385326
37,0.61666667,0.004911893263,0.004370245736,0.1498792252
38,0.63333333,0.004748113103,0.004216331278,0.146712615
