frame,time_s,stretch_score,shear_score,bend_score
0,0.00000000,0,0,0
1,0.01666667,0.00294926483,0.001585427171,0.0008683075201
2,0.03333333,0.006040114872,0.003502588353,0.007299215802
3,0.05000000,0.006203984648,0.004306850609,0.01678054756
4,0.06666667,0.006513655973,0.005838370525,0.02399634786
5,0.08333333,0.007043619043,0.005902401415,0.02361708547
6,0.10000000,0.006774274864,0.005167490305,0.01883792851
7,0.11666667,0.004909510203,0.004015772602,0.01365537469
8,0.13333333,0.003141099363,0.002579552481,0.009236087753
9,0.15000000,0.003090695309,0.002095606894,0.006880072319
10,0.16666667,0.004186112941,0.002397418494,0.007152341632
11,0.18333333,0.004978345059,0.002570022098,0.008934565654
12,0.20000000,0.004984824775,0.002743342397,0.01323023351
13,0.21666667,0.005264653368,0.003682437296,0.01796386305
14,0.23333333,0.005971568108,0.00460907085,0.0194864899
15,0.25000000,0.006245146777,0.005256799368,0.01788192735
16,0.26666667,0.005390628062,0.005186825861,0.01527217403
17,0.28333333,0.004150277729,0.00429170572,0.01279161003
18,0.30000000,0.00370281747,0.003078919982,0.01030907644
19,0.31666667,0.004213246995,0.002440057649,0.008832131693
20,0.33333333,0.004807551366,0.002480657919,0.01002295114
21,0.35000000,0.005014209086,0.002623867446,0.01311981128
22,0.36666667,0.00526875323,0.003075957244,0.01608627594
23,0.38333333,0.005683628694,0.00386331132,0.01712885148
24,0.40000000,0.005757666713,0.004635976962,0.01615582019
25,0.41666667,0.00516516906,0.004969568327,0.0145248245
26,0.43333333,0.004350311645,0.004640104215,0.01312836403
27,0.45000000,0.004021714976,0.003854761889,0.01182010714
28,0.46666667,0.004348025216,0.003107920346,0.01064848178
29,0.48333333,0.004865789666,0.002794975471,0.010850145
30,0.50000000,0.005143652644,0.002825596784,0.01283381049
31,0.51666667,0.005274102636,0.002960234874,0.0149979475
32,0.53333333,0.005391525991,0.003155656019,0.01578739566
33,0.55000000,0.005346729602,0.00360952839,0.01504216408
34,0.56666667,0.004960991704,0.004199399419,0.01384364043
35,0.58333333,0.00450729302,0.004550967624,0.01306002459
36,0.60000000,0.004360975748,0.004455760811,0.0128014796
37,0.61666667,0.00458494223,0.003965337867,0.01269809093
38,0.63333333,0.004925401556,0.003351486057,0.01278538968
39,0.65000000,0.00515391645,0.002987043817,0.01329348916
40,0.66666667,0.005236239468,0.002897183099,0.01395583958
41,0.68333333,0.005189880389,0.002860127931,0.01410616796
42,0.70000000,0.005013914552,0.00303807754,0.0134482681
43,0.71666667,0.004745453309,0.003592798095,0.01242340104
44,0.73333333,0.004502257013,0.00416917876,0.01185143778
45,0.75000000,0.004426767296,0.004376807433,0.01214150255
46,0.76666667,0.004575546749,0.004152075886,0.01300739021
47,0.78333333,0.004895522786,0.003711844654,0.0139831237
48,0.80000000,0.005247498692,0.003381976607,0.01475690416
49,0.81666667,0.005469336117,0.003255955298,0.01507085802
50,0.83333333,0.005445930836,0.003140214479,0.01460662849
51,0.85000000,0.00512767456,0.002998452098,0.01344764097
52,0.86666667,0.004676958669,0.003104682347,0.01194117182
53,0.88333333,0.004337883042,0.003514423757,0.01071412975
54,0.90000000,0.004253710416,0.0039178649,0.01039209505
55,0.91666667,0.004405852989,0.004042735501,0.01120304987
56,0.93333333,0.004716396239,0.003886315402,0.0128068664
57,0.95000000,0.005116607359,0.003655086119,0.0144876434
58,0.96666667,0.005465108125,0.003499925244,0.01549790788
59,0.98333333,0.005563498954,0.003357707495,0.0154226483
60,1.00000000,0.00532008799,0.003149857802,0.01439802075
61,1.01666667,0.004879461283,0.003018050666,0.01291867453
62,1.03333333,0.004525006938,0.003209436268,0.01164617237
63,1.05000000,0.004458909654,0.003667139653,0.01111498589
64,1.06666667,0.004659315146,0.004084562815,0.01150468908
65,1.08333333,0.004973202064,0.004268718007,0.01272535163
66,1.10000000,0.005344042622,0.00428230186,0.01423055383
67,1.11666667,0.005690560904,0.004223858355,0.01531122717
68,1.13333333,0.0058387377,0.004094419796,0.01556395134
69,1.15000000,0.005676918569,0.003877914699,0.01501589225
70,1.16666667,0.005280969303,0.003723179278,0.01400230345
71,1.18333333,0.004888468072,0.003908338971,0.01298925048
72,1.20000000,0.004735913337,0.004478600153,0.01239159197
73,1.21666667,0.00488012749,0.005195867642,0.01241319786
74,1.23333333,0.005200734221,0.005826456565,0.01303136826
75,1.25000000,0.005568376413,0.006239847656,0.0139892782
76,1.26666667,0.005886016123,0.006383635615,0.01485896155
77,1.28333333,0.006049723424,0.006263056644,0.01523690087
78,1.30000000,0.005973401303,0.005903219602,0.01495100544
79,1.31666667,0.005670137713,0.005349881058,0.01411079054
80,1.33333333,0.005272463123,0.004714551722,0.01302819725
81,1.35000000,0.004944694397,0.004181085438,0.01212360393
82,1.36666667,0.004777943369,0.003890977429,0.01178063672
83,1.38333333,0.004761050412,0.003808483582,0.01214073427
84,1.40000000,0.004853957883,0.00380355038,0.01296790517
85,1.41666667,0.005024804024,0.0037968035,0.0138421852
86,1.43333333,0.00521903674,0.003790134404,0.0144474077
87,1.45000000,0.005370895638,0.003822721689,0.01470743142
88,1.46666667,0.005461625465,0.003928416618,0.01472748001
89,1.48333333,0.005535319553,0.004116677407,0.01464877283
90,1.50000000,0.005637102838,0.004366750742,0.01458115377
91,1.51666667,0.005749195164,0.004638963505,0.01463828199
92,1.53333333,0.005819117115,0.004899199326,0.0149110807
