frame,time_s,stretch_score,shear_score,bend_score
0,0.00000000,0,0,0
1,0.01666667,0.002950999862,0.001585648279,0.000861724516
2,0.03333333,0.006065327895,0.003513158853,0.007297366175
3,0.05000000,0.006263412896,0.004328764111,0.01681610541
4,0.06666667,0.006587030146,0.005877552839,0.02416245458
5,0.08333333,0.00713766448,0.00598554877,0.02400806174
6,0.10000000,0.006917827256,0.005258777992,0.01949055162
7,0.11666667,0.005195703698,0.004225804478,0.01540283591
8,0.13333333,0.003575068486,0.002850074961,0.01125436123
9,0.15000000,0.003435270915,0.002298648297,0.008350611607
10,0.16666667,0.00430960195,0.002507079929,0.007803185023
11,0.18333333,0.004918185291,0.002576071086,0.008970399874
12,0.20000000,0.004855675061,0.002640185214,0.01236258657
13,0.21666667,0.005052306519,0.003439495503,0.01665710969
14,0.23333333,0.005766029749,0.004409579184,0.01866626687
15,0.25000000,0.006217371444,0.005159627352,0.01805546294
16,0.26666667,0.005662527754,0.005228824896,0.01618397782
17,0.28333333,0.00466995513,0.004588711285,0.01611502063
18,0.30000000,0.004705018827,0.004066258235,0.01780454392
19,0.31666667,0.005799584526,0.003647667195,0.01508384505
20,0.33333333,0.006012829873,0.003412266811,0.01470735408
21,0.35000000,0.005303891275,0.003235721144,0.01609418743
22,0.36666667,0.004891253649,0.002989191426,0.0148959607
23,0.38333333,0.004950566293,0.003338704195,0.01317985471
24,0.40000000,0.004928184741,0.004145725562,0.01273310912
25,0.41666667,0.004696196069,0.004527571035,0.01237390676
26,0.43333333,0.004546309863,0.004424126371,0.0125118937
27,0.45000000,0.004662464974,0.00401442121,0.01389212419
28,0.46666667,0.00505709417,0.003552897339,0.0146216038
29,0.48333333,0.005464554645,0.00336132273,0.01475507972
30,0.50000000,0.005561126861,0.003353575912,0.01500298342
31,0.51666667,0.0053172956,0.00316852316,0.01473086908
32,0.53333333,0.005034127694,0.003099422582,0.01404572367
33,0.55000000,0.004862234846,0.00340197001,0.01322733321
34,0.56666667,0.00465767885,0.003778520134,0.0125028962
35,0.58333333,0.004494626662,0.004000938795,0.01252068035
36,0.60000000,0.004644759736,0.004055898261,0.01332932607
37,0.61666667,0.005058526438,0.003928155962,0.01429068643
38,0.63333333,0.005427673565,0.00371314424,0.01513835895
39,0.65000000,0.005523905368,0.00349225298,0.01545308458
40,0.66666667,0.005346211243,0.003235019253,0.01475254816
41,0.68333333,0.005035337843,0.003034998169,0.01348330858
42,0.70000000,0.00475084653,0.003076908525,0.01226983651
43,0.71666667,0.004581583045,0.003378674769,0.0115422454
44,0.73333333,0.004551032675,0.003742073781,0.01168312806
45,0.75000000,0.004654195173,0.003934331384,0.01263822461
46,0.76666667,0.004892775371,0.003900933093,0.01385496815
47,0.78333333,0.005198228366,0.00375318132,0.01499098827
