frame,time_s,stretch_score,shear_score,bend_score
0,0.00000000,0,0,0
1,0.01666667,0.002967471244,0.001587683327,0.0007996636307
2,0.03333333,0.006305290287,0.003614128052,0.007243411511
3,0.05000000,0.006836609295,0.004545534411,0.01709433241
4,0.06666667,0.007280267325,0.006207526896,0.02556351956
5,0.08333333,0.008081658545,0.006783995889,0.02718607968
6,0.10000000,0.008129638269,0.006106375791,0.024687941
7,0.11666667,0.007569057116,0.006016358132,0.02592964558
8,0.13333333,0.0068155991,0.005313530855,0.02239051415
9,0.15000000,0.005926705869,0.004177246168,0.018442151
10,0.16666667,0.005230643168,0.003440298405,0.01547731764
11,0.18333333,0.00507627323,0.003106311422,0.01278842213
12,0.20000000,0.005033556697,0.002819755056,0.01145675039
13,0.21666667,0.00492689714,0.002938086861,0.01267943937
14,0.23333333,0.005169883022,0.00360617162,0.0157527305
15,0.25000000,0.005979671988,0.004595163415,0.01842131442
16,0.26666667,0.006740091539,0.005379556262,0.02037623589
17,0.28333333,0.00693897031,0.00559628867,0.02131252113
18,0.30000000,0.006614829766,0.005219619601,0.02111780949
19,0.31666667,0.006159657563,0.004583650416,0.02010858485
20,0.33333333,0.005929235755,0.00401578848,0.01856083506
21,0.35000000,0.005874173319,0.003678985721,0.01704554665
22,0.36666667,0.005699718457,0.003451368425,0.01633253125
23,0.38333333,0.005545317922,0.003457218518,0.01643609735
24,0.40000000,0.00562180715,0.003750931389,0.01697780986
25,0.41666667,0.005876247085,0.004211802645,0.01774351658
26,0.43333333,0.006127161724,0.004630446727,0.01856003378
27,0.45000000,0.00626703934,0.004886346463,0.01935403128
28,0.46666667,0.006328121036,0.004933858354,0.02002179077
29,0.48333333,0.006384258809,0.004784866645,0.0199866811
30,0.50000000,0.006327167681,0.004527422575,0.01952670956
31,0.51666667,0.006160647157,0.004225824129,0.01883023177
32,0.53333333,0.005995716792,0.003924990658,0.01773634941
33,0.55000000,0.005820416308,0.003708309288,0.01700641309
34,0.56666667,0.005757905333,0.003689452628,0.01691682175
35,0.58333333,0.005801295502,0.003887805721,0.01705725504
36,0.60000000,0.005771352539,0.004137966819,0.01738439197
37,0.61666667,0.005738888204,0.0043447692,0.01769645422
38,0.63333333,0.00583044776,0.004436900846,0.01786771347
39,0.65000000,0.006007394991,0.00441966295,0.01802934113
40,0.66666667,0.006120067835,0.004318404269,0.01822712934
41,0.68333333,0.006105652603,0.00419135459,0.01847281839
42,0.70000000,0.006058927199,0.004085433434,0.01857738452
43,0.71666667,0.006089762514,0.004047788931,0.01829857717
44,0.73333333,0.006098556943,0.004072703959,0.01799737652
45,0.75000000,0.006019461122,0.004148609826,0.01790318035
46,0.76666667,0.005931946645,0.004267189074,0.01799077109
47,0.78333333,0.00591543602,0.004365918035,0.01796886008
48,0.80000000,0.005912799735,0.004369988182,0.0178923018
49,0.81666667,0.005893579866,0.004276445017,0.0178644164
50,0.83333333,0.005907824394,0.004157088253,0.0178860501
51,0.85000000,0.005972532838,0.004086558501,0.01800784736
52,0.86666667,0.006052621278,0.004071021558,0.01822414008
53,0.88333333,0.006121809142,0.004093933027,0.01837700279
54,0.90000000,0.006146422144,0.004143325418,0.01839250465
55,0.91666667,0.006108974417,0.004207329031,0.01825416624
56,0.93333333,0.006015331569,0.004290443916,0.01812753978
57,0.95000000,0.005927469913,0.004375622001,0.01808557514
